"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"3921","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","4","27726","0.0-3.0-1.0","true"
"3650","ImagesSoccer/VR90.png","188","test",",","image-keyboard-response","6","31880","0.0-3.0-1.1","true"
"1018","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","8","33401","0.0-3.0-1.2","true"
"1916","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","10","35820","0.0-3.0-1.3","false"
"718","ImagesTennis/TR95.png","188","test",",","image-keyboard-response","12","37042","0.0-3.0-1.4","true"
"3784","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","14","41330","0.0-3.0-1.5","true"
"1661","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","16","43495","0.0-3.0-1.6","true"
"1522","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","18","45520","0.0-3.0-1.7","false"
"1292","ImagesTennis/TL102.5.png","188","test",",","image-keyboard-response","20","47316","0.0-3.0-1.8","true"
"3577","ImagesSoccer/VL102.5.png","190","test",",","image-keyboard-response","22","51395","0.0-3.0-1.9","false"
"1369","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","24","53267","0.0-3.0-1.10","true"
"1075","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","26","54846","0.0-3.0-1.11","true"
"3131","ImagesDirect/VR92.5.png","188","test",",","image-keyboard-response","28","58481","0.0-3.0-1.12","true"
"5832","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","30","64816","0.0-3.0-1.13","true"
"2153","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","32","67474","0.0-3.0-1.14","false"
"2521","ImagesTennis/TL100.png","188","test",".","image-keyboard-response","34","70498","0.0-3.0-1.15","false"
"661","ImagesTennis/TR92.5.png","188","test",",","image-keyboard-response","36","71663","0.0-3.0-1.16","true"
"933","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","38","73099","0.0-3.0-1.17","true"
"636","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","40","74238","0.0-3.0-1.18","true"
"948","ImagesSoccer/VR97.5.png","188","test",",","image-keyboard-response","42","75691","0.0-3.0-1.19","true"
"764","ImagesSoccer/VR95.png","188","test",",","image-keyboard-response","44","76958","0.0-3.0-1.20","true"
"1130","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","46","78592","0.0-3.0-1.21","true"
"1156","ImagesDirect/VL97.5.png","188","test",".","image-keyboard-response","48","80250","0.0-3.0-1.22","false"
"583","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","50","81337","0.0-3.0-1.23","true"
"551","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","52","82390","0.0-3.0-1.24","true"
"508","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","54","83401","0.0-3.0-1.25","false"
"3639","ImagesTennis/TR107.5.png","188","test",".","image-keyboard-response","56","87542","0.0-3.0-1.26","false"
"648","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","58","88692","0.0-3.0-1.27","true"
"572","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","60","89767","0.0-3.0-1.28","true"
"618","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","62","90888","0.0-3.0-1.29","true"
"512","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","64","91903","0.0-3.0-1.30","true"
"657","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","66","93063","0.0-3.0-1.31","true"
"621","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","68","94186","0.0-3.0-1.32","true"
"726","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","70","95419","0.0-3.0-1.33","true"
"564","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","72","96485","0.0-3.0-1.34","true"
"498","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","74","97486","0.0-3.0-1.35","true"
"440","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","76","98430","0.0-3.0-1.36","true"
"548","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","78","99480","0.0-3.0-1.37","true"
"1876","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","80","101859","0.0-3.0-1.38","true"
"1384","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","82","103745","0.0-3.0-1.39","true"
