rt;stimulus;key_press;test_part;correct_response;trial_type;trial_index;time_elapsed;internal_node_id;correct
6039;ImagesTennis/TL110.png;188;test;,;image-keyboard-response;4;35914;0.0-3.0-1.0;true
2734;ImagesTennis/TR105.png;190;test;.;image-keyboard-response;6;39152;0.0-3.0-1.1;true
2086;ImagesTennis/TL92.5.png;190;test;.;image-keyboard-response;8;41741;0.0-3.0-1.2;true
2673;ImagesSoccer/VL95.png;190;test;.;image-keyboard-response;10;44918;0.0-3.0-1.3;true
918;ImagesDirect/VR110.png;190;test;.;image-keyboard-response;12;46339;0.0-3.0-1.4;true
1417;ImagesSoccer/VL92.5.png;190;test;.;image-keyboard-response;14;48259;0.0-3.0-1.5;true
3974;ImagesDirect/VL95.png;188;test;.;image-keyboard-response;16;52736;0.0-3.0-1.6;false
1057;ImagesSoccer/VL100.png;188;test;.;image-keyboard-response;18;54297;0.0-3.0-1.7;false
755;ImagesDirect/VL110.png;188;test;,;image-keyboard-response;20;55556;0.0-3.0-1.8;true
958;ImagesTennis/TR95.png;188;test;,;image-keyboard-response;22;57017;0.0-3.0-1.9;true
722;ImagesTennis/TR90.png;188;test;,;image-keyboard-response;24;58243;0.0-3.0-1.10;true
715;ImagesTennis/TR107.5.png;190;test;.;image-keyboard-response;26;59461;0.0-3.0-1.11;true
692;ImagesSoccer/VR110.png;190;test;.;image-keyboard-response;28;60658;0.0-3.0-1.12;true
1515;ImagesTennis/TL100.png;190;test;.;image-keyboard-response;30;62676;0.0-3.0-1.13;true
802;ImagesDirect/VR90.png;188;test;,;image-keyboard-response;32;63982;0.0-3.0-1.14;true
786;ImagesTennis/TL90.png;190;test;.;image-keyboard-response;34;65271;0.0-3.0-1.15;true
1368;ImagesDirect/VR95.png;190;test;,;image-keyboard-response;36;67143;0.0-3.0-1.16;false
1114;ImagesTennis/TL97.5.png;190;test;.;image-keyboard-response;38;68761;0.0-3.0-1.17;true
637;ImagesTennis/TR110.png;190;test;.;image-keyboard-response;40;69901;0.0-3.0-1.18;true
893;ImagesDirect/VR97.5.png;190;test;,;image-keyboard-response;42;71297;0.0-3.0-1.19;false
1078;ImagesSoccer/VR92.5.png;188;test;,;image-keyboard-response;44;72878;0.0-3.0-1.20;true
775;ImagesSoccer/VL110.png;188;test;,;image-keyboard-response;46;74156;0.0-3.0-1.21;true
2084;ImagesDirect/VL100.png;188;test;.;image-keyboard-response;48;76743;0.0-3.0-1.22;false
1278;ImagesTennis/TL102.5.png;190;test;,;image-keyboard-response;50;78524;0.0-3.0-1.23;false
1286;ImagesDirect/VL97.5.png;190;test;.;image-keyboard-response;52;80313;0.0-3.0-1.24;true
936;ImagesTennis/TR100.png;190;test;.;image-keyboard-response;54;81752;0.0-3.0-1.25;true
