"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"2871","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","4","120512","0.0-3.0-1.0","true"
"57","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","6","121072","0.0-3.0-1.1","true"
"583","ImagesTennis/TR95.png","190","test",",","image-keyboard-response","8","122158","0.0-3.0-1.2","false"
"2548","ImagesSoccer/VR105.png","188","test",".","image-keyboard-response","10","125210","0.0-3.0-1.3","false"
"3246","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","12","128958","0.0-3.0-1.4","true"
"1953","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","14","131414","0.0-3.0-1.5","true"
"1589","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","16","133506","0.0-3.0-1.6","true"
"2303","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","18","136312","0.0-3.0-1.7","true"
"1218","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","20","138033","0.0-3.0-1.8","false"
"1378","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","22","139914","0.0-3.0-1.9","true"
"2696","ImagesSoccer/VL97.5.png","190","test",".","image-keyboard-response","24","143113","0.0-3.0-1.10","true"
"1702","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","26","145318","0.0-3.0-1.11","true"
"1148","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","28","146969","0.0-3.0-1.12","true"
"1048","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","30","148520","0.0-3.0-1.13","true"
"919","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","32","149943","0.0-3.0-1.14","true"
"1510","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","34","151957","0.0-3.0-1.15","true"
"1859","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","36","154320","0.0-3.0-1.16","true"
"1012","ImagesDirect/VR90.png","190","test",",","image-keyboard-response","38","155834","0.0-3.0-1.17","false"
"890","ImagesSoccer/VL95.png","190","test",".","image-keyboard-response","40","157228","0.0-3.0-1.18","true"
"940","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","42","158669","0.0-3.0-1.19","true"
"1371","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","44","160543","0.0-3.0-1.20","true"
"933","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","46","161979","0.0-3.0-1.21","true"
"738","ImagesDirect/VR92.5.png","190","test",",","image-keyboard-response","48","163220","0.0-3.0-1.22","false"
"857","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","50","164580","0.0-3.0-1.23","true"
"1168","ImagesTennis/TL100.png","190","test",".","image-keyboard-response","52","166251","0.0-3.0-1.24","true"
"888","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","54","167642","0.0-3.0-1.25","true"
"898","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","56","169043","0.0-3.0-1.26","true"
"1012","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","58","170558","0.0-3.0-1.27","true"
"1619","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","60","172680","0.0-3.0-1.28","false"
"734","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","62","173917","0.0-3.0-1.29","true"
"1453","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","64","175873","0.0-3.0-1.30","true"
"1878","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","66","178254","0.0-3.0-1.31","true"
