"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"3767","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","4","71104","0.0-3.0-1.0","true"
"3302","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","6","74909","0.0-3.0-1.1","true"
"4109","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","8","79521","0.0-3.0-1.2","true"
"1138","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","10","81164","0.0-3.0-1.3","true"
"2560","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","12","84226","0.0-3.0-1.4","true"
"1564","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","14","86292","0.0-3.0-1.5","true"
"1392","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","16","88187","0.0-3.0-1.6","true"
"2551","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","18","91240","0.0-3.0-1.7","true"
"3139","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","20","94881","0.0-3.0-1.8","false"
"1962","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","22","97346","0.0-3.0-1.9","true"
"1220","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","24","99068","0.0-3.0-1.10","true"
"1501","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","26","101071","0.0-3.0-1.11","true"
"1292","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","28","102866","0.0-3.0-1.12","true"
"1959","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","30","105328","0.0-3.0-1.13","false"
"1566","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","32","107396","0.0-3.0-1.14","true"
"2137","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","34","110035","0.0-3.0-1.15","true"
"5205","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","36","115744","0.0-3.0-1.16","true"
"7953","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","38","124199","0.0-3.0-1.17","true"
"836","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","40","125538","0.0-3.0-1.18","true"
"1694","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","42","127735","0.0-3.0-1.19","true"
"2279","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","44","130517","0.0-3.0-1.20","true"
"1209","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","46","132229","0.0-3.0-1.21","true"
"2215","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","48","134948","0.0-3.0-1.22","true"
"757","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","50","136208","0.0-3.0-1.23","true"
"652","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","52","137364","0.0-3.0-1.24","true"
"656","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","54","138523","0.0-3.0-1.25","true"
"2106","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","56","141133","0.0-3.0-1.26","true"
"3531","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","58","145166","0.0-3.0-1.27","true"
"1633","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","60","147303","0.0-3.0-1.28","true"
"817","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","62","148622","0.0-3.0-1.29","true"
"1754","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","64","150879","0.0-3.0-1.30","true"
"1028","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","66","152409","0.0-3.0-1.31","true"
"734","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","68","153647","0.0-3.0-1.32","true"
"1371","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","70","155525","0.0-3.0-1.33","true"
"2449","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","72","158478","0.0-3.0-1.34","true"
"1045","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","74","160026","0.0-3.0-1.35","true"
"2097","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","76","162626","0.0-3.0-1.36","true"
"876","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","78","164006","0.0-3.0-1.37","true"
"724","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","80","165232","0.0-3.0-1.38","true"
"8540","ImagesCoins/10L97.5.png","188","test",".","image-keyboard-response","82","174274","0.0-3.0-1.39","false"
"1063","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","84","175841","0.0-3.0-1.40","true"
"774","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","86","177118","0.0-3.0-1.41","true"
"1263","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","88","178884","0.0-3.0-1.42","true"
"964","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","90","180350","0.0-3.0-1.43","true"
"969","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","92","181822","0.0-3.0-1.44","true"
"1056","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","94","183381","0.0-3.0-1.45","true"
"2484","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","96","186368","0.0-3.0-1.46","false"
"1503","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","98","188373","0.0-3.0-1.47","true"
"12735","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","100","201611","0.0-3.0-1.48","true"
"2568","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","102","204682","0.0-3.0-1.49","true"
"3230","ImagesCoins/10R100.png","188","test",".","image-keyboard-response","104","208415","0.0-3.0-1.50","false"
"856","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","106","209774","0.0-3.0-1.51","true"
"491","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","108","210767","0.0-3.0-1.52","true"
"1020","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","110","212290","0.0-3.0-1.53","true"
"990","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","112","213782","0.0-3.0-1.54","true"
"2636","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","114","216920","0.0-3.0-1.55","true"
"1061","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","116","218484","0.0-3.0-1.56","true"
"1877","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","118","220863","0.0-3.0-1.57","true"
"1557","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","120","222923","0.0-3.0-1.58","true"
