"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"5170","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","4","29715","0.0-3.0-1.0","true"
"1501","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","6","31728","0.0-3.0-1.1","true"
"3038","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","8","35281","0.0-3.0-1.2","true"
"2186","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","10","37978","0.0-3.0-1.3","true"
"2185","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","12","40680","0.0-3.0-1.4","true"
"2359","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","14","43552","0.0-3.0-1.5","true"
"11962","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","16","56025","0.0-3.0-1.6","true"
"16529","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","18","73072","0.0-3.0-1.7","true"
"1106","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","20","74682","0.0-3.0-1.8","true"
"1127","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","22","76312","0.0-3.0-1.9","true"
"1904","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","24","78728","0.0-3.0-1.10","true"
"4661","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","26","83896","0.0-3.0-1.11","true"
"2480","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","28","86888","0.0-3.0-1.12","true"
"4774","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","30","92168","0.0-3.0-1.13","true"
"3849","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","32","96523","0.0-3.0-1.14","true"
"4740","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","34","101776","0.0-3.0-1.15","true"
"3890","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","36","106169","0.0-3.0-1.16","true"
"5806","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","38","112488","0.0-3.0-1.17","false"
"929","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","40","113928","0.0-3.0-1.18","true"
"3329","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","42","117769","0.0-3.0-1.19","true"
"7128","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","44","125403","0.0-3.0-1.20","true"
"4179","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","46","130088","0.0-3.0-1.21","true"
"8760","ImagesCoins/10R100.png","188","test",".","image-keyboard-response","48","139355","0.0-3.0-1.22","false"
"5049","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","50","144920","0.0-3.0-1.23","true"
"7279","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","52","152704","0.0-3.0-1.24","true"
"2047","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","54","155257","0.0-3.0-1.25","true"
"2363","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","56","158121","0.0-3.0-1.26","true"
"1300","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","58","159936","0.0-3.0-1.27","true"
"1547","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","60","161992","0.0-3.0-1.28","true"
"2631","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","62","165136","0.0-3.0-1.29","true"
"5338","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","64","170984","0.0-3.0-1.30","true"
"1600","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","66","173090","0.0-3.0-1.31","true"
"2587","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","68","176194","0.0-3.0-1.32","true"
"4790","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","70","181488","0.0-3.0-1.33","true"
"2144","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","72","184144","0.0-3.0-1.34","true"
"9996","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","74","194656","0.0-3.0-1.35","true"
"2399","ImagesCoins/10R100.png","188","test",".","image-keyboard-response","76","197568","0.0-3.0-1.36","false"
"4367","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","78","202448","0.0-3.0-1.37","true"
"3543","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","80","206497","0.0-3.0-1.38","true"
"20825","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","82","227840","0.0-3.0-1.39","false"
"1097","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","84","229443","0.0-3.0-1.40","true"
"897","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","86","230850","0.0-3.0-1.41","true"
"2309","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","88","233666","0.0-3.0-1.42","true"
"2198","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","90","236368","0.0-3.0-1.43","true"
"27925","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","92","264800","0.0-3.0-1.44","true"
"4824","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","94","270137","0.0-3.0-1.45","true"
"1695","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","96","272339","0.0-3.0-1.46","true"
"3239","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","98","276088","0.0-3.0-1.47","true"
"4030","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","100","280624","0.0-3.0-1.48","true"
"1830","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","102","282960","0.0-3.0-1.49","true"
"9305","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","104","292771","0.0-3.0-1.50","true"
"3454","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","106","296731","0.0-3.0-1.51","true"
"2457","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","108","299696","0.0-3.0-1.52","true"
"1694","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","110","301895","0.0-3.0-1.53","true"
"5408","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","112","307816","0.0-3.0-1.54","true"
"12997","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","114","321324","0.0-3.0-1.55","false"
"1036","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","116","322867","0.0-3.0-1.56","true"
"1820","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","118","325200","0.0-3.0-1.57","true"
"9587","ImagesCoins/10R100.png","188","test",".","image-keyboard-response","120","335296","0.0-3.0-1.58","false"
"8181","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","122","343985","0.0-3.0-1.59","false"
"1464","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","124","345960","0.0-3.0-1.60","true"
"4839","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","126","351304","0.0-3.0-1.61","true"
"7798","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","128","359608","0.0-3.0-1.62","true"
"848","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","130","360962","0.0-3.0-1.63","true"
"1610","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","132","363076","0.0-3.0-1.64","true"
"2807","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","134","366400","0.0-3.0-1.65","true"
"832","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","136","367745","0.0-3.0-1.66","true"
"5566","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","138","373820","0.0-3.0-1.67","true"
"1974","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","140","376306","0.0-3.0-1.68","true"
"2051","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","142","378873","0.0-3.0-1.69","true"
"2190","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","144","381568","0.0-3.0-1.70","true"
"2044","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","146","384115","0.0-3.0-1.71","true"
"2122","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","148","386743","0.0-3.0-1.72","true"
"8700","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","150","395947","0.0-3.0-1.73","true"
"1578","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","152","398034","0.0-3.0-1.74","true"
"951","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","154","399496","0.0-3.0-1.75","true"
