"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"6732","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","4","28276","0.0-3.0-1.0","true"
"4447","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","6","33226","0.0-3.0-1.1","true"
"2162","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","8","35891","0.0-3.0-1.2","true"
"2029","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","10","38422","0.0-3.0-1.3","true"
"6047","ImagesCoins/10R92.5.png","190","test",",","image-keyboard-response","12","44971","0.0-3.0-1.4","false"
"1686","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","14","47159","0.0-3.0-1.5","true"
"1477","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","16","49139","0.0-3.0-1.6","true"
"2376","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","18","52018","0.0-3.0-1.7","true"
"4151","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","20","56670","0.0-3.0-1.8","true"
"6536","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","22","63707","0.0-3.0-1.9","false"
"846","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","24","65055","0.0-3.0-1.10","true"
"810","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","26","66367","0.0-3.0-1.11","true"
"1298","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","28","68167","0.0-3.0-1.12","true"
"1981","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","30","70651","0.0-3.0-1.13","true"
"842","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","32","71995","0.0-3.0-1.14","true"
"1515","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","34","74011","0.0-3.0-1.15","false"
"2954","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","36","77467","0.0-3.0-1.16","true"
"4276","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","38","82245","0.0-3.0-1.17","false"
"3213","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","40","85959","0.0-3.0-1.18","true"
"701","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","42","87164","0.0-3.0-1.19","true"
"746","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","44","88411","0.0-3.0-1.20","true"
"1245","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","46","90159","0.0-3.0-1.21","true"
"7723","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","48","98383","0.0-3.0-1.22","false"
"967","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","50","99854","0.0-3.0-1.23","true"
"744","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","52","101100","0.0-3.0-1.24","true"
"1713","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","54","103315","0.0-3.0-1.25","false"
"2178","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","56","105995","0.0-3.0-1.26","true"
"1319","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","58","107815","0.0-3.0-1.27","true"
"5982","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","60","114299","0.0-3.0-1.28","true"
"1301","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","62","116103","0.0-3.0-1.29","true"
"2052","ImagesCoins/10R92.5.png","190","test",",","image-keyboard-response","64","118656","0.0-3.0-1.30","false"
"842","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","66","119999","0.0-3.0-1.31","true"
"3283","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","68","123783","0.0-3.0-1.32","false"
"679","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","70","124967","0.0-3.0-1.33","true"
"662","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","72","126130","0.0-3.0-1.34","true"
"1038","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","74","127670","0.0-3.0-1.35","true"
"1210","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","76","129383","0.0-3.0-1.36","true"
"780","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","78","130666","0.0-3.0-1.37","true"
"610","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","80","131778","0.0-3.0-1.38","true"
"7638","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","82","139918","0.0-3.0-1.39","true"
"1050","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","84","141470","0.0-3.0-1.40","true"
"2087","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","86","144058","0.0-3.0-1.41","false"
"2489","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","88","147050","0.0-3.0-1.42","true"
"663","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","90","148215","0.0-3.0-1.43","true"
"777","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","92","149494","0.0-3.0-1.44","true"
"766","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","94","150762","0.0-3.0-1.45","true"
"602","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","96","151866","0.0-3.0-1.46","true"
"1246","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","98","153614","0.0-3.0-1.47","true"
"578","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","100","154695","0.0-3.0-1.48","true"
"1676","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","102","156875","0.0-3.0-1.49","true"
"757","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","104","158134","0.0-3.0-1.50","true"
"667","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","106","159302","0.0-3.0-1.51","false"
"582","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","108","160386","0.0-3.0-1.52","true"
"997","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","110","161884","0.0-3.0-1.53","true"
"1384","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","112","163770","0.0-3.0-1.54","false"
"749","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","114","165022","0.0-3.0-1.55","true"
"1724","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","116","167250","0.0-3.0-1.56","true"
"922","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","118","168674","0.0-3.0-1.57","true"
"570","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","120","169746","0.0-3.0-1.58","true"
"2606","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","122","172854","0.0-3.0-1.59","false"
"748","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","124","174106","0.0-3.0-1.60","true"
"1248","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","126","175856","0.0-3.0-1.61","true"
"776","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","128","177135","0.0-3.0-1.62","false"
"785","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","130","178422","0.0-3.0-1.63","true"
"622","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","132","179546","0.0-3.0-1.64","true"
"566","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","134","180615","0.0-3.0-1.65","true"
"879","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","136","181995","0.0-3.0-1.66","true"
"866","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","138","183364","0.0-3.0-1.67","true"
"708","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","140","184575","0.0-3.0-1.68","true"
"606","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","142","185683","0.0-3.0-1.69","true"
"2295","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","144","188479","0.0-3.0-1.70","true"
"794","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","146","189775","0.0-3.0-1.71","true"
"660","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","148","190939","0.0-3.0-1.72","true"
"1778","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","150","193218","0.0-3.0-1.73","true"
"795","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","152","194515","0.0-3.0-1.74","true"
"893","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","154","195911","0.0-3.0-1.75","true"
"618","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","156","197030","0.0-3.0-1.76","true"
"1570","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","158","199102","0.0-3.0-1.77","false"
"742","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","160","200347","0.0-3.0-1.78","true"
"601","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","162","201450","0.0-3.0-1.79","true"
"611","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","164","202563","0.0-3.0-1.80","true"
"812","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","166","203878","0.0-3.0-1.81","true"
"715","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","168","205096","0.0-3.0-1.82","true"
"712","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","170","206310","0.0-3.0-1.83","true"
"1129","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","172","207942","0.0-3.0-1.84","true"
"711","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","174","209155","0.0-3.0-1.85","false"
"632","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","176","210290","0.0-3.0-1.86","true"
"541","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","178","211335","0.0-3.0-1.87","true"
"909","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","180","212746","0.0-3.0-1.88","true"
"1479","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","182","214729","0.0-3.0-1.89","true"
"5572","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","184","220803","0.0-4.0-1.0","true"
"1461","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","186","222767","0.0-4.0-1.1","true"
"2202","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","188","225470","0.0-4.0-1.2","true"
"866","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","190","226838","0.0-4.0-1.3","true"
"1294","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","192","228634","0.0-4.0-1.4","false"
"1510","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","194","230646","0.0-4.0-1.5","true"
"2998","ImagesDirect/VL100.png","190","test",".","image-keyboard-response","196","234147","0.0-4.0-1.6","true"
"1917","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","198","236566","0.0-4.0-1.7","true"
"3246","ImagesTennis/TR92.5.png","188","test",",","image-keyboard-response","200","240314","0.0-4.0-1.8","true"
"887","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","202","241703","0.0-4.0-1.9","true"
"5064","ImagesSoccer/VR90.png","188","test",",","image-keyboard-response","204","247269","0.0-4.0-1.10","true"
"910","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","206","248682","0.0-4.0-1.11","true"
"1274","ImagesSoccer/VL95.png","190","test",".","image-keyboard-response","208","250459","0.0-4.0-1.12","true"
"4705","ImagesTennis/TR97.5.png","190","test",",","image-keyboard-response","210","255666","0.0-4.0-1.13","false"
"734","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","212","256903","0.0-4.0-1.14","true"
"1078","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","214","258482","0.0-4.0-1.15","true"
"1378","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","216","260362","0.0-4.0-1.16","true"
"826","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","218","261690","0.0-4.0-1.17","true"
"2768","ImagesDirect/VR105.png","188","test",".","image-keyboard-response","220","264959","0.0-4.0-1.18","false"
"849","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","222","266310","0.0-4.0-1.19","true"
"1278","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","224","268090","0.0-4.0-1.20","true"
"1967","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","226","270558","0.0-4.0-1.21","true"
"9516","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","228","280578","0.0-4.0-1.22","true"
"6601","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","230","287682","0.0-4.0-1.23","true"
"674","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","232","288858","0.0-4.0-1.24","true"
"974","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","234","290334","0.0-4.0-1.25","true"
"1758","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","236","292594","0.0-4.0-1.26","true"
"1243","ImagesDirect/VL95.png","190","test",".","image-keyboard-response","238","294338","0.0-4.0-1.27","true"
"2138","ImagesDirect/VL97.5.png","190","test",".","image-keyboard-response","240","296978","0.0-4.0-1.28","true"
"1742","ImagesSoccer/VR95.png","188","test",",","image-keyboard-response","242","299222","0.0-4.0-1.29","true"
"4288","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","244","304013","0.0-4.0-1.30","false"
"8275","ImagesTennis/TL95.png","188","test",".","image-keyboard-response","246","312790","0.0-4.0-1.31","false"
"1042","ImagesTennis/TL102.5.png","188","test",",","image-keyboard-response","248","314334","0.0-4.0-1.32","true"
"1803","ImagesTennis/TR95.png","188","test",",","image-keyboard-response","250","316638","0.0-4.0-1.33","true"
"1520","ImagesSoccer/VL97.5.png","188","test",".","image-keyboard-response","252","318661","0.0-4.0-1.34","false"
"799","ImagesSoccer/VR100.png","190","test",".","image-keyboard-response","254","319963","0.0-4.0-1.35","true"
"629","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","256","321094","0.0-4.0-1.36","true"
"991","ImagesDirect/VR92.5.png","188","test",",","image-keyboard-response","258","322587","0.0-4.0-1.37","true"
"962","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","260","324050","0.0-4.0-1.38","true"
"635","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","262","325186","0.0-4.0-1.39","true"
"840","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","264","326527","0.0-4.0-1.40","true"
"800","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","266","327830","0.0-4.0-1.41","true"
"662","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","268","328992","0.0-4.0-1.42","true"
"665","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","270","330159","0.0-4.0-1.43","true"
"674","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","272","331334","0.0-4.0-1.44","true"
"867","ImagesSoccer/VL90.png","190","test",".","image-keyboard-response","274","332703","0.0-4.0-1.45","true"
"1372","ImagesDirect/VR95.png","188","test",",","image-keyboard-response","276","334578","0.0-4.0-1.46","true"
"1383","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","278","336462","0.0-4.0-1.47","false"
"657","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","280","337622","0.0-4.0-1.48","true"
"831","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","282","338954","0.0-4.0-1.49","true"
"651","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","284","340106","0.0-4.0-1.50","true"
"990","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","286","341598","0.0-4.0-1.51","true"
"913","ImagesTennis/TL100.png","188","test",".","image-keyboard-response","288","343014","0.0-4.0-1.52","false"
"651","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","290","344166","0.0-4.0-1.53","true"
"2139","ImagesTennis/TL97.5.png","188","test",".","image-keyboard-response","292","346807","0.0-4.0-1.54","false"
"733","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","294","348042","0.0-4.0-1.55","true"
"517","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","296","349062","0.0-4.0-1.56","true"
"1419","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","298","350982","0.0-4.0-1.57","true"
"2186","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","300","353670","0.0-4.0-1.58","true"
"915","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","302","355087","0.0-4.0-1.59","true"
