rt;stimulus;key_press;test_part;correct_response;trial_type;trial_index;time_elapsed;internal_node_id;correct
3135;ImagesSoccer/VR92.5.png;190;test;,;image-keyboard-response;4;14550;0.0-3.0-1.0;false
1057;ImagesDirect/VR95.png;190;test;,;image-keyboard-response;6;16113;0.0-3.0-1.1;false
736;ImagesTennis/TR105.png;190;test;.;image-keyboard-response;8;17354;0.0-3.0-1.2;true
451;ImagesSoccer/VR100.png;190;test;.;image-keyboard-response;10;18312;0.0-3.0-1.3;true
454;ImagesDirect/VL97.5.png;188;test;.;image-keyboard-response;12;19272;0.0-3.0-1.4;false
312;ImagesSoccer/VR102.5.png;190;test;.;image-keyboard-response;14;20090;0.0-3.0-1.5;true
376;ImagesTennis/TR110.png;190;test;.;image-keyboard-response;16;20973;0.0-3.0-1.6;true
653;ImagesTennis/TR92.5.png;188;test;,;image-keyboard-response;18;22132;0.0-3.0-1.7;true
342;ImagesDirect/VL110.png;190;test;,;image-keyboard-response;20;22980;0.0-3.0-1.8;false
356;ImagesSoccer/VR97.5.png;188;test;,;image-keyboard-response;22;23841;0.0-3.0-1.9;true
343;ImagesTennis/TR102.5.png;190;test;.;image-keyboard-response;24;24689;0.0-3.0-1.10;true
466;ImagesDirect/VL107.5.png;190;test;,;image-keyboard-response;26;25662;0.0-3.0-1.11;false
789;ImagesDirect/VL95.png;190;test;.;image-keyboard-response;28;26956;0.0-3.0-1.12;true
658;ImagesTennis/TR97.5.png;188;test;,;image-keyboard-response;30;28120;0.0-3.0-1.13;true
784;ImagesTennis/TL107.5.png;190;test;,;image-keyboard-response;32;29410;0.0-3.0-1.14;false
690;ImagesTennis/TL95.png;190;test;.;image-keyboard-response;34;30606;0.0-3.0-1.15;true
620;ImagesDirect/VR110.png;190;test;.;image-keyboard-response;36;31731;0.0-3.0-1.16;true
676;ImagesSoccer/VR95.png;190;test;,;image-keyboard-response;38;32914;0.0-3.0-1.17;false
640;ImagesDirect/VL100.png;188;test;.;image-keyboard-response;40;34059;0.0-3.0-1.18;false
645;ImagesTennis/TL100.png;188;test;.;image-keyboard-response;42;35210;0.0-3.0-1.19;false
601;ImagesSoccer/VL107.5.png;188;test;,;image-keyboard-response;44;36318;0.0-3.0-1.20;true
514;ImagesSoccer/VL95.png;188;test;.;image-keyboard-response;46;37338;0.0-3.0-1.21;false
645;ImagesTennis/TR90.png;188;test;,;image-keyboard-response;48;38489;0.0-3.0-1.22;true
563;ImagesTennis/TL102.5.png;188;test;,;image-keyboard-response;50;39557;0.0-3.0-1.23;true
682;ImagesSoccer/VL90.png;188;test;.;image-keyboard-response;52;40742;0.0-3.0-1.24;false
599;ImagesTennis/TL97.5.png;190;test;.;image-keyboard-response;54;41847;0.0-3.0-1.25;true
587;ImagesDirect/VR105.png;190;test;.;image-keyboard-response;56;42940;0.0-3.0-1.26;true
540;ImagesTennis/TL90.png;190;test;.;image-keyboard-response;58;43984;0.0-3.0-1.27;true
476;ImagesDirect/VR90.png;190;test;,;image-keyboard-response;60;44962;0.0-3.0-1.28;false
587;ImagesDirect/VL102.5.png;188;test;,;image-keyboard-response;62;46052;0.0-3.0-1.29;true
626;ImagesTennis/TR100.png;190;test;.;image-keyboard-response;64;47183;0.0-3.0-1.30;true
719;ImagesTennis/TL110.png;190;test;,;image-keyboard-response;66;48407;0.0-3.0-1.31;false
446;ImagesDirect/VL105.png;190;test;,;image-keyboard-response;68;49356;0.0-3.0-1.32;false
629;ImagesDirect/VR102.5.png;190;test;.;image-keyboard-response;70;50491;0.0-3.0-1.33;true
400;ImagesDirect/VR92.5.png;190;test;,;image-keyboard-response;72;51397;0.0-3.0-1.34;false
753;ImagesSoccer/VL110.png;188;test;,;image-keyboard-response;74;52656;0.0-3.0-1.35;true
2013;ImagesDirect/VR107.5.png;190;test;.;image-keyboard-response;76;55171;0.0-3.0-1.36;true
2198;ImagesSoccer/VL97.5.png;188;test;.;image-keyboard-response;78;57871;0.0-3.0-1.37;false
1155;ImagesDirect/VL92.5.png;188;test;.;image-keyboard-response;80;59533;0.0-3.0-1.38;false
680;ImagesSoccer/VR105.png;190;test;.;image-keyboard-response;82;60717;0.0-3.0-1.39;true
762;ImagesTennis/TL105.png;188;test;,;image-keyboard-response;84;61985;0.0-3.0-1.40;true
851;ImagesSoccer/VR90.png;190;test;,;image-keyboard-response;86;63342;0.0-3.0-1.41;false
737;ImagesDirect/VR100.png;190;test;.;image-keyboard-response;88;64581;0.0-3.0-1.42;true
810;ImagesSoccer/VL100.png;188;test;.;image-keyboard-response;90;65896;0.0-3.0-1.43;false
944;ImagesSoccer/VL92.5.png;190;test;.;image-keyboard-response;92;67345;0.0-3.0-1.44;true
2012;ImagesDirect/VL90.png;190;test;.;image-keyboard-response;94;69862;0.0-3.0-1.45;true
733;ImagesSoccer/VL105.png;188;test;,;image-keyboard-response;96;71098;0.0-3.0-1.46;true
606;ImagesDirect/VR97.5.png;190;test;,;image-keyboard-response;98;72206;0.0-3.0-1.47;false
615;ImagesSoccer/VR110.png;190;test;.;image-keyboard-response;100;73327;0.0-3.0-1.48;true
676;ImagesSoccer/VL102.5.png;188;test;,;image-keyboard-response;102;74509;0.0-3.0-1.49;true
1260;ImagesTennis/TR95.png;190;test;,;image-keyboard-response;104;76276;0.0-3.0-1.50;false
1031;ImagesSoccer/VR107.5.png;190;test;.;image-keyboard-response;106;77812;0.0-3.0-1.51;true
626;ImagesTennis/TL92.5.png;190;test;.;image-keyboard-response;108;78944;0.0-3.0-1.52;true
487;ImagesTennis/TR107.5.png;190;test;.;image-keyboard-response;110;79934;0.0-3.0-1.53;true
519;ImagesDirect/VR105.png;190;test;.;image-keyboard-response;112;80955;0.0-3.0-1.54;true
680;ImagesTennis/TL90.png;190;test;.;image-keyboard-response;114;82141;0.0-3.0-1.55;true
1937;ImagesDirect/VL92.5.png;188;test;.;image-keyboard-response;116;84583;0.0-3.0-1.56;false
768;ImagesTennis/TL105.png;188;test;,;image-keyboard-response;118;85857;0.0-3.0-1.57;true
1037;ImagesSoccer/VR105.png;190;test;.;image-keyboard-response;120;87396;0.0-3.0-1.58;true
1062;ImagesTennis/TL110.png;188;test;,;image-keyboard-response;122;88964;0.0-3.0-1.59;true
1047;ImagesDirect/VR110.png;190;test;.;image-keyboard-response;124;90515;0.0-3.0-1.60;true
608;ImagesDirect/VR90.png;190;test;,;image-keyboard-response;126;91625;0.0-3.0-1.61;false
902;ImagesTennis/TR95.png;190;test;,;image-keyboard-response;128;93033;0.0-3.0-1.62;false
522;ImagesTennis/TR110.png;190;test;.;image-keyboard-response;130;94061;0.0-3.0-1.63;true
533;ImagesDirect/VL105.png;188;test;,;image-keyboard-response;132;95097;0.0-3.0-1.64;true
830;ImagesSoccer/VR92.5.png;188;test;,;image-keyboard-response;134;96432;0.0-3.0-1.65;true
551;ImagesSoccer/VL95.png;190;test;.;image-keyboard-response;136;97489;0.0-3.0-1.66;true
701;ImagesTennis/TL95.png;190;test;.;image-keyboard-response;138;98696;0.0-3.0-1.67;true
1179;ImagesTennis/TL100.png;190;test;.;image-keyboard-response;140;100377;0.0-3.0-1.68;true
1275;ImagesSoccer/VL102.5.png;188;test;,;image-keyboard-response;142;102158;0.0-3.0-1.69;true
1660;ImagesDirect/VR92.5.png;190;test;,;image-keyboard-response;144;104323;0.0-3.0-1.70;false
2927;ImagesSoccer/VL92.5.png;190;test;.;image-keyboard-response;146;107755;0.0-3.0-1.71;true
836;ImagesDirect/VL97.5.png;188;test;.;image-keyboard-response;148;109097;0.0-3.0-1.72;false
911;ImagesDirect/VR97.5.png;188;test;,;image-keyboard-response;150;110513;0.0-3.0-1.73;true
537;ImagesDirect/VR102.5.png;190;test;.;image-keyboard-response;152;111556;0.0-3.0-1.74;true
688;ImagesSoccer/VR90.png;190;test;,;image-keyboard-response;154;112750;0.0-3.0-1.75;false
806;ImagesDirect/VL107.5.png;190;test;,;image-keyboard-response;156;114059;0.0-3.0-1.76;false
775;ImagesTennis/TR100.png;190;test;.;image-keyboard-response;158;115338;0.0-3.0-1.77;true
817;ImagesSoccer/VR100.png;190;test;.;image-keyboard-response;160;116660;0.0-3.0-1.78;true
973;ImagesDirect/VL100.png;188;test;.;image-keyboard-response;162;118138;0.0-3.0-1.79;false
1199;ImagesTennis/TR97.5.png;190;test;,;image-keyboard-response;164;119843;0.0-3.0-1.80;false
495;ImagesDirect/VL90.png;190;test;.;image-keyboard-response;166;120840;0.0-3.0-1.81;true
219;ImagesSoccer/VL90.png;188;test;.;image-keyboard-response;168;121565;0.0-3.0-1.82;false
189;ImagesSoccer/VR97.5.png;190;test;,;image-keyboard-response;170;122261;0.0-3.0-1.83;false
118;ImagesSoccer/VL100.png;188;test;.;image-keyboard-response;172;122885;0.0-3.0-1.84;false
43;ImagesDirect/VL110.png;190;test;,;image-keyboard-response;174;123435;0.0-3.0-1.85;false
225;ImagesTennis/TR105.png;190;test;.;image-keyboard-response;176;124163;0.0-3.0-1.86;true
159;ImagesDirect/VR95.png;190;test;,;image-keyboard-response;178;124828;0.0-3.0-1.87;false
171;ImagesSoccer/VL110.png;188;test;,;image-keyboard-response;180;125501;0.0-3.0-1.88;true
84;ImagesSoccer/VR107.5.png;190;test;.;image-keyboard-response;182;126090;0.0-3.0-1.89;true
