"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"2419","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","4","20913","0.0-3.0-1.0","true"
"567","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","6","21990","0.0-3.0-1.1","true"
"623","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","8","23127","0.0-3.0-1.2","true"
"935","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","10","24568","0.0-3.0-1.3","true"
"933","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","12","26016","0.0-3.0-1.4","true"
"607","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","14","27135","0.0-3.0-1.5","false"
"783","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","16","28426","0.0-3.0-1.6","true"
"775","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","18","29709","0.0-3.0-1.7","true"
"777","ImagesDirect/VL97.5.png","188","test",".","image-keyboard-response","20","31012","0.0-3.0-1.8","false"
"578","ImagesTennis/TR92.5.png","190","test",",","image-keyboard-response","22","32098","0.0-3.0-1.9","false"
"578","ImagesTennis/TL95.png","188","test",".","image-keyboard-response","24","33193","0.0-3.0-1.10","false"
"512","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","26","34221","0.0-3.0-1.11","false"
"1034","ImagesTennis/TL100.png","188","test",".","image-keyboard-response","28","35777","0.0-3.0-1.12","false"
"676","ImagesDirect/VR92.5.png","190","test",",","image-keyboard-response","30","36969","0.0-3.0-1.13","false"
"794","ImagesSoccer/VL90.png","190","test",".","image-keyboard-response","32","38273","0.0-3.0-1.14","true"
"833","ImagesTennis/TL102.5.png","190","test",",","image-keyboard-response","34","39614","0.0-3.0-1.15","false"
"672","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","36","40796","0.0-3.0-1.16","true"
"643","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","38","41955","0.0-3.0-1.17","true"
"798","ImagesSoccer/VL95.png","188","test",".","image-keyboard-response","40","43270","0.0-3.0-1.18","false"
"487","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","42","44279","0.0-3.0-1.19","true"
"694","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","44","45496","0.0-3.0-1.20","true"
"896","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","46","46899","0.0-3.0-1.21","true"
"759","ImagesDirect/VR105.png","190","test",".","image-keyboard-response","48","48179","0.0-3.0-1.22","true"
"620","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","50","49313","0.0-3.0-1.23","true"
"824","ImagesDirect/VL92.5.png","188","test",".","image-keyboard-response","52","50659","0.0-3.0-1.24","false"
"617","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","54","51791","0.0-3.0-1.25","true"
"1039","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","56","53352","0.0-3.0-1.26","false"
"778","ImagesTennis/TL105.png","190","test",",","image-keyboard-response","58","54653","0.0-3.0-1.27","false"
"886","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","60","56059","0.0-3.0-1.28","true"
"546","ImagesTennis/TR97.5.png","190","test",",","image-keyboard-response","62","57129","0.0-3.0-1.29","false"
"580","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","64","58223","0.0-3.0-1.30","true"
"1012","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","66","59756","0.0-3.0-1.31","true"
"759","ImagesSoccer/VL97.5.png","188","test",".","image-keyboard-response","68","61033","0.0-3.0-1.32","false"
"643","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","70","62185","0.0-3.0-1.33","true"
"626","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","72","63329","0.0-3.0-1.34","true"
"550","ImagesSoccer/VR90.png","190","test",",","image-keyboard-response","74","64383","0.0-3.0-1.35","false"
"631","ImagesSoccer/VR95.png","190","test",",","image-keyboard-response","76","65522","0.0-3.0-1.36","false"
"550","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","78","66582","0.0-3.0-1.37","true"
"625","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","80","67728","0.0-3.0-1.38","true"
"618","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","82","68861","0.0-3.0-1.39","true"
"532","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","84","69915","0.0-3.0-1.40","true"
"478","ImagesSoccer/VR100.png","190","test",".","image-keyboard-response","86","70902","0.0-3.0-1.41","true"
"575","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","88","71987","0.0-3.0-1.42","true"
"566","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","90","73058","0.0-3.0-1.43","true"
"553","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","92","74123","0.0-3.0-1.44","true"
"635","ImagesTennis/TL107.5.png","190","test",",","image-keyboard-response","94","75279","0.0-3.0-1.45","false"
"562","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","96","76346","0.0-3.0-1.46","true"
"715","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","98","77567","0.0-3.0-1.47","false"
"794","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","100","78875","0.0-3.0-1.48","true"
"586","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","102","79969","0.0-3.0-1.49","true"
"755","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","104","81238","0.0-3.0-1.50","true"
"567","ImagesDirect/VL95.png","190","test",".","image-keyboard-response","106","82311","0.0-3.0-1.51","true"
"486","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","108","83309","0.0-3.0-1.52","false"
"638","ImagesTennis/TR95.png","190","test",",","image-keyboard-response","110","84462","0.0-3.0-1.53","false"
"517","ImagesTennis/TR95.png","190","test",",","image-keyboard-response","112","85489","0.0-3.0-1.54","false"
"491","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","114","86484","0.0-3.0-1.55","true"
"814","ImagesSoccer/VL95.png","188","test",".","image-keyboard-response","116","87816","0.0-3.0-1.56","false"
"430","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","118","88760","0.0-3.0-1.57","false"
"669","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","120","89951","0.0-3.0-1.58","true"
"545","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","122","91006","0.0-3.0-1.59","true"
"602","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","124","92115","0.0-3.0-1.60","true"
"567","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","126","93198","0.0-3.0-1.61","true"
"696","ImagesSoccer/VL97.5.png","190","test",".","image-keyboard-response","128","94408","0.0-3.0-1.62","true"
"516","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","130","95428","0.0-3.0-1.63","true"
"534","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","132","96465","0.0-3.0-1.64","true"
"885","ImagesDirect/VR95.png","188","test",",","image-keyboard-response","134","97858","0.0-3.0-1.65","true"
"424","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","136","98786","0.0-3.0-1.66","true"
"546","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","138","99848","0.0-3.0-1.67","false"
"491","ImagesSoccer/VR90.png","190","test",",","image-keyboard-response","140","100853","0.0-3.0-1.68","false"
"678","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","142","102041","0.0-3.0-1.69","true"
"489","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","144","103052","0.0-3.0-1.70","true"
"611","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","146","104184","0.0-3.0-1.71","true"
"472","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","148","105163","0.0-3.0-1.72","true"
"526","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","150","106197","0.0-3.0-1.73","true"
"770","ImagesDirect/VL95.png","190","test",".","image-keyboard-response","152","107477","0.0-3.0-1.74","true"
"629","ImagesTennis/TR97.5.png","190","test",",","image-keyboard-response","154","108622","0.0-3.0-1.75","false"
"774","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","156","109906","0.0-3.0-1.76","true"
"713","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","158","111144","0.0-3.0-1.77","true"
"560","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","160","112212","0.0-3.0-1.78","true"
"830","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","162","113562","0.0-3.0-1.79","true"
"735","ImagesTennis/TL102.5.png","188","test",",","image-keyboard-response","164","114808","0.0-3.0-1.80","true"
"505","ImagesSoccer/VR95.png","190","test",",","image-keyboard-response","166","115815","0.0-3.0-1.81","false"
"701","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","168","117033","0.0-3.0-1.82","true"
"550","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","170","118102","0.0-3.0-1.83","true"
"485","ImagesDirect/VR105.png","190","test",".","image-keyboard-response","172","119096","0.0-3.0-1.84","true"
"703","ImagesDirect/VL100.png","190","test",".","image-keyboard-response","174","120316","0.0-3.0-1.85","true"
"473","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","176","121304","0.0-3.0-1.86","true"
"689","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","178","122502","0.0-3.0-1.87","true"
"810","ImagesTennis/TR92.5.png","188","test",",","image-keyboard-response","180","123822","0.0-3.0-1.88","true"
"638","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","182","124979","0.0-3.0-1.89","true"
"527","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","184","126018","0.0-3.0-1.90","true"
"720","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","186","127253","0.0-3.0-1.91","true"
"563","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","188","128320","0.0-3.0-1.92","true"
"561","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","190","129393","0.0-3.0-1.93","true"
"585","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","192","130498","0.0-3.0-1.94","false"
"719","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","194","131730","0.0-3.0-1.95","true"
"646","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","196","132897","0.0-3.0-1.96","true"
"649","ImagesDirect/VL97.5.png","190","test",".","image-keyboard-response","198","134061","0.0-3.0-1.97","true"
"721","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","200","135292","0.0-3.0-1.98","true"
"576","ImagesSoccer/VL90.png","188","test",".","image-keyboard-response","202","136389","0.0-3.0-1.99","false"
"557","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","204","137468","0.0-3.0-1.100","true"
"544","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","206","138518","0.0-3.0-1.101","true"
"693","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","208","139724","0.0-3.0-1.102","true"
"734","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","210","140965","0.0-3.0-1.103","true"
"500","ImagesTennis/TL100.png","190","test",".","image-keyboard-response","212","141973","0.0-3.0-1.104","true"
"969","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","214","143461","0.0-3.0-1.105","true"
"650","ImagesSoccer/VR100.png","190","test",".","image-keyboard-response","216","144631","0.0-3.0-1.106","true"
"545","ImagesDirect/VR92.5.png","190","test",",","image-keyboard-response","218","145684","0.0-3.0-1.107","false"
"366","ImagesTennis/TL105.png","190","test",",","image-keyboard-response","220","146567","0.0-3.0-1.108","false"
"516","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","222","147598","0.0-3.0-1.109","true"
"640","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","224","148741","0.0-3.0-1.110","true"
"534","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","226","149795","0.0-3.0-1.111","true"
"522","ImagesSoccer/VL90.png","188","test",".","image-keyboard-response","228","150823","0.0-3.0-1.112","false"
"400","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","230","151742","0.0-3.0-1.113","true"
"655","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","232","152917","0.0-3.0-1.114","true"
"474","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","234","153896","0.0-3.0-1.115","false"
"610","ImagesDirect/VR92.5.png","188","test",",","image-keyboard-response","236","155011","0.0-3.0-1.116","true"
"656","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","238","156178","0.0-3.0-1.117","true"
"517","ImagesTennis/TR97.5.png","188","test",",","image-keyboard-response","240","157199","0.0-3.0-1.118","true"
"860","ImagesSoccer/VL92.5.png","188","test",".","image-keyboard-response","242","158562","0.0-3.0-1.119","false"
"661","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","244","159743","0.0-3.0-1.120","false"
"701","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","246","160963","0.0-3.0-1.121","true"
"561","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","248","162042","0.0-3.0-1.122","false"
"551","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","250","163113","0.0-3.0-1.123","true"
"584","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","252","164206","0.0-3.0-1.124","true"
"554","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","254","165265","0.0-3.0-1.125","true"
"580","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","256","166352","0.0-3.0-1.126","false"
"579","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","258","167450","0.0-3.0-1.127","true"
"469","ImagesSoccer/VR100.png","190","test",".","image-keyboard-response","260","168441","0.0-3.0-1.128","true"
"524","ImagesDirect/VL97.5.png","188","test",".","image-keyboard-response","262","169476","0.0-3.0-1.129","false"
"619","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","264","170610","0.0-3.0-1.130","true"
"428","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","266","171559","0.0-3.0-1.131","true"
"620","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","268","172687","0.0-3.0-1.132","true"
"601","ImagesTennis/TR92.5.png","190","test",",","image-keyboard-response","270","173793","0.0-3.0-1.133","false"
"595","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","272","174906","0.0-3.0-1.134","true"
"818","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","274","176229","0.0-3.0-1.135","true"
"598","ImagesSoccer/VL97.5.png","188","test",".","image-keyboard-response","276","177350","0.0-3.0-1.136","false"
"533","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","278","178395","0.0-3.0-1.137","false"
"538","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","280","179440","0.0-3.0-1.138","true"
"571","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","282","180533","0.0-3.0-1.139","true"
"495","ImagesSoccer/VL95.png","188","test",".","image-keyboard-response","284","181537","0.0-3.0-1.140","false"
"550","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","286","182602","0.0-3.0-1.141","true"
"748","ImagesTennis/TL92.5.png","188","test",".","image-keyboard-response","288","183859","0.0-3.0-1.142","false"
"372","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","290","184744","0.0-3.0-1.143","true"
"450","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","292","185701","0.0-3.0-1.144","true"
"791","ImagesDirect/VL95.png","188","test",".","image-keyboard-response","294","187002","0.0-3.0-1.145","false"
"486","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","296","187998","0.0-3.0-1.146","true"
