rt;stimulus;key_press;test_part;correct_response;trial_type;trial_index;time_elapsed;internal_node_id;correct
2649;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;4;25224;0.0-3.0-1.0;true
2137;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;6;27879;0.0-3.0-1.1;false
1679;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;8;30063;0.0-3.0-1.2;true
1150;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;10;31727;0.0-3.0-1.3;true
1009;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;12;33254;0.0-3.0-1.4;true
1048;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;14;34807;0.0-3.0-1.5;true
1649;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;16;36959;0.0-3.0-1.6;true
2045;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;18;39511;0.0-3.0-1.7;true
1404;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;20;41431;0.0-3.0-1.8;true
824;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;22;42759;0.0-3.0-1.9;true
703;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;24;43967;0.0-3.0-1.10;true
1145;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;26;45615;0.0-3.0-1.11;true
1048;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;28;47167;0.0-3.0-1.12;true
2357;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;30;50038;0.0-3.0-1.13;true
736;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;32;51279;0.0-3.0-1.14;true
898;ImagesCoins/10L97.5.png;190;test;.;image-keyboard-response;34;52693;0.0-3.0-1.15;true
894;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;36;54101;0.0-3.0-1.16;true
2290;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;38;56893;0.0-3.0-1.17;true
862;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;40;58269;0.0-3.0-1.18;true
664;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;42;59445;0.0-3.0-1.19;true
683;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;44;60637;0.0-3.0-1.20;true
1469;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;46;62613;0.0-3.0-1.21;true
1552;ImagesCoins/10R100.png;188;test;.;image-keyboard-response;48;64677;0.0-3.0-1.22;false
783;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;50;65973;0.0-3.0-1.23;true
792;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;52;67269;0.0-3.0-1.24;true
609;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;54;68381;0.0-3.0-1.25;true
571;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;56;69454;0.0-3.0-1.26;true
568;ImagesCoins/10L97.5.png;188;test;.;image-keyboard-response;58;70526;0.0-3.0-1.27;false
816;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;60;71854;0.0-3.0-1.28;true
2222;ImagesCoins/10L102.5.png;190;test;,;image-keyboard-response;62;74590;0.0-3.0-1.29;false
625;ImagesCoins/10L100.png;190;test;.;image-keyboard-response;64;75726;0.0-3.0-1.30;true
789;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;66;77030;0.0-3.0-1.31;true
634;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;68;78166;0.0-3.0-1.32;true
543;ImagesCoins/10R97.5.png;190;test;,;image-keyboard-response;70;79214;0.0-3.0-1.33;false
767;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;72;80494;0.0-3.0-1.34;true
838;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;74;81846;0.0-3.0-1.35;true
638;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;76;82990;0.0-3.0-1.36;true
874;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;78;84366;0.0-3.0-1.37;true
931;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;80;85798;0.0-3.0-1.38;true
1385;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;82;87686;0.0-3.0-1.39;true
605;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;84;88806;0.0-3.0-1.40;true
832;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;86;90150;0.0-3.0-1.41;true
931;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;88;91582;0.0-3.0-1.42;true
768;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;90;92854;0.0-3.0-1.43;true
638;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;92;94006;0.0-3.0-1.44;true
491;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;94;94998;0.0-3.0-1.45;true
707;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;96;96206;0.0-3.0-1.46;true
734;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;98;97454;0.0-3.0-1.47;true
976;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;100;98942;0.0-3.0-1.48;true
675;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;102;100126;0.0-3.0-1.49;true
