"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"7971","ImagesSoccer/VR90.png","188","test",",","image-keyboard-response","4","49748","0.0-3.0-1.0","true"
"4266","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","6","54516","0.0-3.0-1.1","true"
"4537","ImagesTennis/TR97.5.png","190","test",",","image-keyboard-response","8","59554","0.0-3.0-1.2","false"
"1374","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","10","61430","0.0-3.0-1.3","true"
"2230","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","12","64164","0.0-3.0-1.4","true"
"13162","ImagesSoccer/VR95.png","188","test",",","image-keyboard-response","14","77828","0.0-3.0-1.5","true"
"4439","ImagesDirect/VL95.png","190","test",".","image-keyboard-response","16","82771","0.0-3.0-1.6","true"
"1929","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","18","85204","0.0-3.0-1.7","false"
"3371","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","20","89078","0.0-3.0-1.8","true"
"4486","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","22","94068","0.0-3.0-1.9","true"
"1319","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","24","95891","0.0-3.0-1.10","true"
"5131","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","26","101525","0.0-3.0-1.11","true"
"4854","ImagesSoccer/VR100.png","188","test",".","image-keyboard-response","28","106883","0.0-3.0-1.12","false"
"2219","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","30","109604","0.0-3.0-1.13","false"
"11737","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","32","121844","0.0-3.0-1.14","true"
"936","ImagesSoccer/VL90.png","190","test",".","image-keyboard-response","34","123284","0.0-3.0-1.15","true"
"1384","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","36","125172","0.0-3.0-1.16","true"
"1976","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","38","127652","0.0-3.0-1.17","true"
"984","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","40","129140","0.0-3.0-1.18","true"
"2041","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","42","131684","0.0-3.0-1.19","true"
"8155","ImagesSoccer/VR97.5.png","188","test",",","image-keyboard-response","44","140341","0.0-3.0-1.20","true"
"776","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","46","141622","0.0-3.0-1.21","true"
"2086","ImagesDirect/VL97.5.png","190","test",".","image-keyboard-response","48","144212","0.0-3.0-1.22","true"
"1513","ImagesDirect/VR105.png","190","test",".","image-keyboard-response","50","146227","0.0-3.0-1.23","true"
"1528","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","52","148258","0.0-3.0-1.24","true"
"2075","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","54","150835","0.0-3.0-1.25","true"
"1819","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","56","153156","0.0-3.0-1.26","true"
"3962","ImagesTennis/TL105.png","190","test",",","image-keyboard-response","58","157620","0.0-3.0-1.27","false"
"4008","ImagesTennis/TR102.5.png","188","test",".","image-keyboard-response","60","162132","0.0-3.0-1.28","false"
"1896","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","62","164532","0.0-3.0-1.29","false"
"1947","ImagesSoccer/VL97.5.png","190","test",".","image-keyboard-response","64","166982","0.0-3.0-1.30","true"
"3465","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","66","170948","0.0-3.0-1.31","true"
"778","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","68","172229","0.0-3.0-1.32","true"
"1334","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","70","174070","0.0-3.0-1.33","true"
"1588","ImagesTennis/TR92.5.png","188","test",",","image-keyboard-response","72","176162","0.0-3.0-1.34","true"
"2734","ImagesTennis/TL102.5.png","190","test",",","image-keyboard-response","74","179398","0.0-3.0-1.35","false"
"3144","ImagesTennis/TL100.png","190","test",".","image-keyboard-response","76","183045","0.0-3.0-1.36","true"
"1623","ImagesSoccer/VL95.png","190","test",".","image-keyboard-response","78","185171","0.0-3.0-1.37","true"
"8363","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","80","194037","0.0-3.0-1.38","false"
"23480","ImagesDirect/VR92.5.png","188","test",",","image-keyboard-response","82","218020","0.0-3.0-1.39","true"
"4423","ImagesTennis/TR100.png","190","test",".","image-keyboard-response","84","222948","0.0-3.0-1.40","true"
"1735","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","86","225187","0.0-3.0-1.41","true"
"1886","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","88","227574","0.0-3.0-1.42","true"
"1368","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","90","229446","0.0-3.0-1.43","true"
"2873","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","92","232821","0.0-3.0-1.44","true"
"2633","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","94","235956","0.0-3.0-1.45","true"
"1657","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","96","238115","0.0-3.0-1.46","true"
"1228","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","98","239845","0.0-3.0-1.47","true"
"1654","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","100","242002","0.0-3.0-1.48","true"
"2443","ImagesTennis/TR95.png","188","test",",","image-keyboard-response","102","244947","0.0-3.0-1.49","true"
"1195","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","104","246645","0.0-3.0-1.50","true"
"888","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","106","248037","0.0-3.0-1.51","true"
"2057","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","108","250597","0.0-3.0-1.52","true"
"1974","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","110","253075","0.0-3.0-1.53","true"
"3977","ImagesSoccer/VR95.png","188","test",",","image-keyboard-response","112","257555","0.0-3.0-1.54","true"
"2348","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","114","260405","0.0-3.0-1.55","true"
"2263","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","116","263172","0.0-3.0-1.56","true"
"2236","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","118","265909","0.0-3.0-1.57","true"
"1479","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","120","267891","0.0-3.0-1.58","true"
"1548","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","122","269941","0.0-3.0-1.59","true"
"2359","ImagesDirect/VR92.5.png","190","test",",","image-keyboard-response","124","272804","0.0-3.0-1.60","false"
"1144","ImagesSoccer/VL95.png","190","test",".","image-keyboard-response","126","274454","0.0-3.0-1.61","true"
"968","ImagesSoccer/VL90.png","190","test",".","image-keyboard-response","128","275925","0.0-3.0-1.62","true"
"1066","ImagesSoccer/VR90.png","188","test",",","image-keyboard-response","130","277494","0.0-3.0-1.63","true"
"1400","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","132","279397","0.0-3.0-1.64","true"
"4487","ImagesSoccer/VR97.5.png","190","test",",","image-keyboard-response","134","284388","0.0-3.0-1.65","false"
"2521","ImagesTennis/TR97.5.png","190","test",",","image-keyboard-response","136","287412","0.0-3.0-1.66","false"
"1354","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","138","289269","0.0-3.0-1.67","false"
"824","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","140","290596","0.0-3.0-1.68","true"
"1707","ImagesSoccer/VL97.5.png","190","test",".","image-keyboard-response","142","292805","0.0-3.0-1.69","true"
"2280","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","144","295588","0.0-3.0-1.70","true"
