"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"2165","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","4","23901","0.0-3.0-1.0","true"
"2057","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","6","26461","0.0-3.0-1.1","true"
"1128","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","8","28093","0.0-3.0-1.2","true"
"1657","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","10","30261","0.0-3.0-1.3","true"
"1427","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","12","32198","0.0-3.0-1.4","true"
"1370","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","14","34077","0.0-3.0-1.5","true"
"1989","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","16","36573","0.0-3.0-1.6","false"
"1081","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","18","38165","0.0-3.0-1.7","true"
"2750","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","20","41429","0.0-3.0-1.8","true"
"1905","ImagesCoins/10L102.5.png","190","test",",","image-keyboard-response","22","43845","0.0-3.0-1.9","false"
"838","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","24","45197","0.0-3.0-1.10","true"
"935","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","26","46637","0.0-3.0-1.11","true"
"1148","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","28","48301","0.0-3.0-1.12","false"
"1030","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","30","49845","0.0-3.0-1.13","true"
"1361","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","32","51709","0.0-3.0-1.14","true"
"1392","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","34","53605","0.0-3.0-1.15","true"
"2287","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","36","56397","0.0-3.0-1.16","false"
"904","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","38","57804","0.0-3.0-1.17","true"
"1104","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","40","59421","0.0-3.0-1.18","true"
"808","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","42","60732","0.0-3.0-1.19","true"
"758","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","44","61997","0.0-3.0-1.20","true"
"2474","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","46","64980","0.0-3.0-1.21","true"
"1082","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","48","66573","0.0-3.0-1.22","true"
"2117","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","50","69197","0.0-3.0-1.23","false"
"1104","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","52","70812","0.0-3.0-1.24","true"
"1434","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","54","72749","0.0-3.0-1.25","true"
"922","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","56","74181","0.0-3.0-1.26","true"
"1189","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","58","75884","0.0-3.0-1.27","true"
"1104","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","60","77500","0.0-3.0-1.28","true"
"1227","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","62","79237","0.0-3.0-1.29","true"
"2009","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","64","81756","0.0-3.0-1.30","true"
"1346","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","66","83605","0.0-3.0-1.31","true"
"801","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","68","84909","0.0-3.0-1.32","true"
"1045","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","70","86461","0.0-3.0-1.33","true"
"3103","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","72","90068","0.0-3.0-1.34","true"
"1266","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","74","91844","0.0-3.0-1.35","true"
"1349","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","76","93709","0.0-3.0-1.36","true"
"804","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","78","95021","0.0-3.0-1.37","true"
"928","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","80","96461","0.0-3.0-1.38","true"
"739","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","82","97708","0.0-3.0-1.39","false"
