"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"3573","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","4","21821","0.0-3.0-1.0","false"
"12817","ImagesCoins/10L97.5.png","188","test",".","image-keyboard-response","6","35143","0.0-3.0-1.1","false"
"2632","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","8","38278","0.0-3.0-1.2","true"
"1200","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","10","39983","0.0-3.0-1.3","true"
"797","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","12","41284","0.0-3.0-1.4","true"
"703","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","14","42492","0.0-3.0-1.5","true"
"10348","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","16","53345","0.0-3.0-1.6","true"
"1526","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","18","55375","0.0-3.0-1.7","true"
"766","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","20","56644","0.0-3.0-1.8","true"
"829","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","22","57978","0.0-3.0-1.9","true"
"997","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","24","59480","0.0-3.0-1.10","true"
"836","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","26","60819","0.0-3.0-1.11","true"
"782","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","28","62104","0.0-3.0-1.12","true"
"7801","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","30","70410","0.0-3.0-1.13","true"
"1189","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","32","72104","0.0-3.0-1.14","true"
"2092","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","34","74701","0.0-3.0-1.15","true"
"1443","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","36","76648","0.0-3.0-1.16","true"
"16250","ImagesCoins/10R100.png","188","test",".","image-keyboard-response","38","93402","0.0-3.0-1.17","false"
"2181","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","40","96088","0.0-3.0-1.18","false"
"896","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","42","97488","0.0-3.0-1.19","true"
"1487","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","44","99479","0.0-3.0-1.20","true"
"1865","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","46","101848","0.0-3.0-1.21","true"
"795","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","48","103147","0.0-3.0-1.22","true"
"948","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","50","104599","0.0-3.0-1.23","true"
"685","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","52","105788","0.0-3.0-1.24","true"
"602","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","54","106894","0.0-3.0-1.25","true"
"6813","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","56","114210","0.0-3.0-1.26","true"
"1868","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","58","116583","0.0-3.0-1.27","true"
"8254","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","60","125342","0.0-3.0-1.28","true"
"2893","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","62","128738","0.0-3.0-1.29","true"
"1048","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","64","130290","0.0-3.0-1.30","true"
"834","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","66","131627","0.0-3.0-1.31","true"
"1243","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","68","133373","0.0-3.0-1.32","true"
"2027","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","70","135903","0.0-3.0-1.33","true"
"1495","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","72","137903","0.0-3.0-1.34","true"
"2045","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","74","140453","0.0-3.0-1.35","true"
"585","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","76","141541","0.0-3.0-1.36","true"
"1892","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","78","143936","0.0-3.0-1.37","false"
"1556","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","80","145997","0.0-3.0-1.38","true"
