rt;stimulus;key_press;test_part;correct_response;trial_type;trial_index;time_elapsed;internal_node_id;correct
1052;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;4;20029;0.0-3.0-1.0;true
2041;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;6;22574;0.0-3.0-1.1;true
1158;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;8;24234;0.0-3.0-1.2;true
1311;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;10;26048;0.0-3.0-1.3;true
1312;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;12;27863;0.0-3.0-1.4;true
817;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;14;29184;0.0-3.0-1.5;true
943;ImagesCoins/10R100.png;188;test;.;image-keyboard-response;16;30631;0.0-3.0-1.6;false
786;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;18;31921;0.0-3.0-1.7;true
1176;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;20;33601;0.0-3.0-1.8;true
802;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;22;34907;0.0-3.0-1.9;true
829;ImagesCoins/10R92.5.png;190;test;,;image-keyboard-response;24;36238;0.0-3.0-1.10;false
901;ImagesCoins/10L92.5.png;188;test;.;image-keyboard-response;26;37642;0.0-3.0-1.11;false
1125;ImagesCoins/10L105.png;190;test;,;image-keyboard-response;28;39271;0.0-3.0-1.12;false
3777;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;30;43550;0.0-3.0-1.13;true
1643;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;32;45698;0.0-3.0-1.14;false
1380;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;34;47581;0.0-3.0-1.15;true
1882;ImagesCoins/10L97.5.png;190;test;.;image-keyboard-response;36;49966;0.0-3.0-1.16;true
1232;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;38;51701;0.0-3.0-1.17;true
547;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;40;52752;0.0-3.0-1.18;true
595;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;42;53851;0.0-3.0-1.19;true
777;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;44;55130;0.0-3.0-1.20;true
1270;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;46;56904;0.0-3.0-1.21;true
497;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;48;57905;0.0-3.0-1.22;true
985;ImagesCoins/10L97.5.png;190;test;.;image-keyboard-response;50;59393;0.0-3.0-1.23;true
782;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;52;60679;0.0-3.0-1.24;true
768;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;54;61951;0.0-3.0-1.25;true
609;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;56;63064;0.0-3.0-1.26;true
850;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;58;64417;0.0-3.0-1.27;false
538;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;60;65458;0.0-3.0-1.28;true
676;ImagesCoins/10L95.png;188;test;.;image-keyboard-response;62;66638;0.0-3.0-1.29;false
484;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;64;67625;0.0-3.0-1.30;true
563;ImagesCoins/10L105.png;190;test;,;image-keyboard-response;66;68692;0.0-3.0-1.31;false
620;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;68;69815;0.0-3.0-1.32;true
486;ImagesCoins/10R102.5.png;188;test;.;image-keyboard-response;70;70812;0.0-3.0-1.33;false
815;ImagesCoins/10R100.png;188;test;.;image-keyboard-response;72;72131;0.0-3.0-1.34;false
920;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;74;73554;0.0-3.0-1.35;true
577;ImagesCoins/10R107.5.png;188;test;.;image-keyboard-response;76;74634;0.0-3.0-1.36;false
669;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;78;75806;0.0-3.0-1.37;true
784;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;80;77094;0.0-3.0-1.38;true
572;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;82;78168;0.0-3.0-1.39;false
776;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;84;79447;0.0-3.0-1.40;true
560;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;86;80510;0.0-3.0-1.41;true
668;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;88;81682;0.0-3.0-1.42;true
748;ImagesCoins/10L92.5.png;188;test;.;image-keyboard-response;90;82934;0.0-3.0-1.43;false
508;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;92;83946;0.0-3.0-1.44;true
