"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"3739","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","4","24156","0.0-3.0-1.0","true"
"2169","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","6","26829","0.0-3.0-1.1","true"
"4656","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","8","31989","0.0-3.0-1.2","true"
"991","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","10","33483","0.0-3.0-1.3","true"
"849","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","12","34835","0.0-3.0-1.4","true"
"686","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","14","36024","0.0-3.0-1.5","true"
"1174","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","16","37701","0.0-3.0-1.6","true"
"991","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","18","39195","0.0-3.0-1.7","true"
"675","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","20","40373","0.0-3.0-1.8","true"
"649","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","22","41526","0.0-3.0-1.9","true"
"606","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","24","42635","0.0-3.0-1.10","true"
"2660","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","26","45798","0.0-3.0-1.11","false"
"1038","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","28","47339","0.0-3.0-1.12","true"
"776","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","30","48618","0.0-3.0-1.13","true"
"727","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","32","49849","0.0-3.0-1.14","true"
"989","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","34","51341","0.0-3.0-1.15","false"
"979","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","36","52823","0.0-3.0-1.16","true"
"671","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","38","53997","0.0-3.0-1.17","true"
"654","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","40","55155","0.0-3.0-1.18","true"
"901","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","42","56558","0.0-3.0-1.19","true"
"585","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","44","57646","0.0-3.0-1.20","true"
"703","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","46","58853","0.0-3.0-1.21","true"
"687","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","48","60044","0.0-3.0-1.22","true"
"572","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","50","61119","0.0-3.0-1.23","true"
"1776","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","52","63397","0.0-3.0-1.24","true"
"957","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","54","64858","0.0-3.0-1.25","true"
"696","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","56","66057","0.0-3.0-1.26","true"
"1625","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","58","68184","0.0-3.0-1.27","false"
"2115","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","60","70802","0.0-3.0-1.28","true"
"1476","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","62","72780","0.0-3.0-1.29","true"
"1186","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","64","74470","0.0-3.0-1.30","true"
"752","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","66","75725","0.0-3.0-1.31","true"
"1555","ImagesCoins/10L95.png","188","test",".","image-keyboard-response","68","77781","0.0-3.0-1.32","false"
"655","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","70","78941","0.0-3.0-1.33","true"
"1316","ImagesCoins/10R95.png","190","test",",","image-keyboard-response","72","80761","0.0-3.0-1.34","false"
"805","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","74","82069","0.0-3.0-1.35","true"
"602","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","76","83173","0.0-3.0-1.36","true"
"709","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","78","84385","0.0-3.0-1.37","true"
"822","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","80","85710","0.0-3.0-1.38","true"
"761","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","82","86974","0.0-3.0-1.39","true"
"606","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","84","88083","0.0-3.0-1.40","true"
"692","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","86","89279","0.0-3.0-1.41","true"
"737","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","88","90520","0.0-3.0-1.42","true"
"579","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","90","91601","0.0-3.0-1.43","true"
"687","ImagesCoins/10L97.5.png","188","test",".","image-keyboard-response","92","92791","0.0-3.0-1.44","false"
"624","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","94","93918","0.0-3.0-1.45","true"
"1310","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","96","95731","0.0-3.0-1.46","true"
"643","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","98","96877","0.0-3.0-1.47","true"
"518","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","100","97898","0.0-3.0-1.48","false"
"472","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","102","98874","0.0-3.0-1.49","false"
"541","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","104","99919","0.0-3.0-1.50","true"
"580","ImagesCoins/10L102.5.png","190","test",",","image-keyboard-response","106","101002","0.0-3.0-1.51","false"
"1183","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","108","102687","0.0-3.0-1.52","true"
"583","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","110","103773","0.0-3.0-1.53","true"
"1134","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","112","105409","0.0-3.0-1.54","true"
"1204","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","114","107117","0.0-3.0-1.55","true"
"2363","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","116","109983","0.0-3.0-1.56","true"
"646","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","118","111131","0.0-3.0-1.57","true"
"640","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","120","112274","0.0-3.0-1.58","true"
"899","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","122","113676","0.0-3.0-1.59","true"
"1273","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","124","115452","0.0-3.0-1.60","true"
"799","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","126","116754","0.0-3.0-1.61","true"
"877","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","128","118134","0.0-3.0-1.62","true"
"1570","ImagesCoins/10R97.5.png","190","test",",","image-keyboard-response","130","120206","0.0-3.0-1.63","false"
"561","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","132","121271","0.0-3.0-1.64","true"
"828","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","134","122601","0.0-3.0-1.65","true"
"592","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","136","123697","0.0-3.0-1.66","true"
"816","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","138","125016","0.0-3.0-1.67","true"
"1345","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","140","126864","0.0-3.0-1.68","true"
"1005","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","142","128371","0.0-3.0-1.69","true"
"577","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","144","129451","0.0-3.0-1.70","true"
"686","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","146","130640","0.0-3.0-1.71","true"
"782","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","148","131925","0.0-3.0-1.72","true"
"1253","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","150","133680","0.0-3.0-1.73","true"
"782","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","152","134965","0.0-3.0-1.74","true"
"692","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","154","136161","0.0-3.0-1.75","true"
"579","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","156","137243","0.0-3.0-1.76","true"
"591","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","158","138337","0.0-3.0-1.77","true"
"1013","ImagesCoins/10L100.png","190","test",".","image-keyboard-response","160","139852","0.0-3.0-1.78","true"
"616","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","162","140970","0.0-3.0-1.79","true"
"2529","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","164","144002","0.0-3.0-1.80","true"
"735","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","166","145240","0.0-3.0-1.81","true"
"581","ImagesCoins/10L97.5.png","190","test",".","image-keyboard-response","168","146324","0.0-3.0-1.82","true"
"581","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","170","147409","0.0-3.0-1.83","true"
"557","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","172","148468","0.0-3.0-1.84","true"
"519","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","174","149490","0.0-3.0-1.85","true"
"1124","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","176","151117","0.0-3.0-1.86","true"
"711","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","178","152331","0.0-3.0-1.87","true"
"494","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","180","153328","0.0-3.0-1.88","true"
"590","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","182","154421","0.0-3.0-1.89","true"
"2172","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","184","157096","0.0-4.0-1.0","true"
"909","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","186","158507","0.0-4.0-1.1","true"
"1275","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","188","160285","0.0-4.0-1.2","true"
"1615","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","190","162403","0.0-4.0-1.3","true"
"543","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","192","163449","0.0-4.0-1.4","true"
"1036","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","194","164988","0.0-4.0-1.5","true"
"515","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","196","166007","0.0-4.0-1.6","true"
"682","ImagesTennis/TR95.png","188","test",",","image-keyboard-response","198","167192","0.0-4.0-1.7","true"
"655","ImagesTennis/TR97.5.png","188","test",",","image-keyboard-response","200","168351","0.0-4.0-1.8","true"
"804","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","202","169658","0.0-4.0-1.9","true"
"1363","ImagesDirect/VR97.5.png","188","test",",","image-keyboard-response","204","171524","0.0-4.0-1.10","true"
"645","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","206","172672","0.0-4.0-1.11","true"
"646","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","208","173821","0.0-4.0-1.12","false"
"759","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","210","175084","0.0-4.0-1.13","true"
"722","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","212","176309","0.0-4.0-1.14","true"
"1906","ImagesDirect/VL92.5.png","190","test",".","image-keyboard-response","214","178718","0.0-4.0-1.15","true"
"1110","ImagesTennis/TL100.png","188","test",".","image-keyboard-response","216","180331","0.0-4.0-1.16","false"
"800","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","218","181635","0.0-4.0-1.17","true"
"1218","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","220","183356","0.0-4.0-1.18","true"
"1257","ImagesTennis/TR102.5.png","190","test",".","image-keyboard-response","222","185117","0.0-4.0-1.19","true"
"598","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","224","186218","0.0-4.0-1.20","true"
"517","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","226","187239","0.0-4.0-1.21","true"
"654","ImagesDirect/VL105.png","188","test",",","image-keyboard-response","228","188396","0.0-4.0-1.22","true"
"583","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","230","189482","0.0-4.0-1.23","true"
"962","ImagesDirect/VL95.png","188","test",".","image-keyboard-response","232","190947","0.0-4.0-1.24","false"
"796","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","234","192246","0.0-4.0-1.25","false"
"653","ImagesDirect/VR95.png","190","test",",","image-keyboard-response","236","193402","0.0-4.0-1.26","false"
