"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"4185","ImagesSoccer/VR102.5.png","190","test",".","image-keyboard-response","4","30841","0.0-3.0-1.0","true"
"2122","ImagesSoccer/VL95.png","190","test",".","image-keyboard-response","6","33468","0.0-3.0-1.1","true"
"2330","ImagesTennis/TL102.5.png","190","test",",","image-keyboard-response","8","36302","0.0-3.0-1.2","false"
"5354","ImagesSoccer/VL100.png","188","test",".","image-keyboard-response","10","42159","0.0-3.0-1.3","false"
"1375","ImagesSoccer/VL105.png","188","test",",","image-keyboard-response","12","44036","0.0-3.0-1.4","true"
"2117","ImagesDirect/VL95.png","190","test",".","image-keyboard-response","14","46656","0.0-3.0-1.5","true"
"1216","ImagesDirect/VL107.5.png","188","test",",","image-keyboard-response","16","48375","0.0-3.0-1.6","true"
"1105","ImagesSoccer/VL92.5.png","190","test",".","image-keyboard-response","18","49983","0.0-3.0-1.7","true"
"2605","ImagesTennis/TL95.png","190","test",".","image-keyboard-response","20","53092","0.0-3.0-1.8","true"
"1166","ImagesTennis/TR107.5.png","190","test",".","image-keyboard-response","22","54762","0.0-3.0-1.9","true"
"884","ImagesDirect/VL100.png","188","test",".","image-keyboard-response","24","56151","0.0-3.0-1.10","false"
"1243","ImagesSoccer/VR92.5.png","188","test",",","image-keyboard-response","26","57897","0.0-3.0-1.11","true"
"1608","ImagesDirect/VL97.5.png","188","test",".","image-keyboard-response","28","60007","0.0-3.0-1.12","false"
"790","ImagesSoccer/VR105.png","190","test",".","image-keyboard-response","30","61302","0.0-3.0-1.13","true"
"861","ImagesSoccer/VR90.png","188","test",",","image-keyboard-response","32","62667","0.0-3.0-1.14","true"
"876","ImagesDirect/VL102.5.png","188","test",",","image-keyboard-response","34","64046","0.0-3.0-1.15","true"
"1109","ImagesDirect/VR100.png","190","test",".","image-keyboard-response","36","65658","0.0-3.0-1.16","true"
"1417","ImagesSoccer/VL110.png","188","test",",","image-keyboard-response","38","67579","0.0-3.0-1.17","true"
"858","ImagesSoccer/VR107.5.png","190","test",".","image-keyboard-response","40","68942","0.0-3.0-1.18","true"
"826","ImagesTennis/TR97.5.png","188","test",",","image-keyboard-response","42","70272","0.0-3.0-1.19","true"
"1290","ImagesDirect/VR95.png","188","test",",","image-keyboard-response","44","72066","0.0-3.0-1.20","true"
"914","ImagesTennis/TL97.5.png","190","test",".","image-keyboard-response","46","73485","0.0-3.0-1.21","true"
"816","ImagesDirect/VR90.png","188","test",",","image-keyboard-response","48","74807","0.0-3.0-1.22","true"
"782","ImagesDirect/VR92.5.png","188","test",",","image-keyboard-response","50","76093","0.0-3.0-1.23","true"
"928","ImagesSoccer/VR100.png","188","test",".","image-keyboard-response","52","77527","0.0-3.0-1.24","false"
"723","ImagesTennis/TR90.png","188","test",",","image-keyboard-response","54","78754","0.0-3.0-1.25","true"
"1491","ImagesSoccer/VR97.5.png","188","test",",","image-keyboard-response","56","80749","0.0-3.0-1.26","true"
"1278","ImagesDirect/VR97.5.png","190","test",",","image-keyboard-response","58","82531","0.0-3.0-1.27","false"
"778","ImagesDirect/VR110.png","190","test",".","image-keyboard-response","60","83812","0.0-3.0-1.28","true"
"683","ImagesDirect/VL110.png","188","test",",","image-keyboard-response","62","84998","0.0-3.0-1.29","true"
"939","ImagesSoccer/VL107.5.png","188","test",",","image-keyboard-response","64","86443","0.0-3.0-1.30","true"
"896","ImagesTennis/TR95.png","188","test",",","image-keyboard-response","66","87842","0.0-3.0-1.31","true"
"740","ImagesDirect/VR105.png","190","test",".","image-keyboard-response","68","89087","0.0-3.0-1.32","true"
"2063","ImagesTennis/TL105.png","188","test",",","image-keyboard-response","70","91663","0.0-3.0-1.33","true"
"798","ImagesTennis/TR92.5.png","188","test",",","image-keyboard-response","72","92964","0.0-3.0-1.34","true"
"1524","ImagesTennis/TL110.png","188","test",",","image-keyboard-response","74","94992","0.0-3.0-1.35","true"
"751","ImagesTennis/TL90.png","190","test",".","image-keyboard-response","76","96247","0.0-3.0-1.36","true"
"1123","ImagesSoccer/VL90.png","190","test",".","image-keyboard-response","78","97874","0.0-3.0-1.37","true"
"1687","ImagesTennis/TR102.5.png","188","test",".","image-keyboard-response","80","100065","0.0-3.0-1.38","false"
"646","ImagesSoccer/VR110.png","190","test",".","image-keyboard-response","82","101215","0.0-3.0-1.39","true"
"2087","ImagesTennis/TR100.png","188","test",".","image-keyboard-response","84","103806","0.0-3.0-1.40","false"
"2524","ImagesSoccer/VL97.5.png","190","test",".","image-keyboard-response","86","106834","0.0-3.0-1.41","true"
"1015","ImagesTennis/TL92.5.png","190","test",".","image-keyboard-response","88","108355","0.0-3.0-1.42","true"
"1766","ImagesTennis/TL100.png","190","test",".","image-keyboard-response","90","110625","0.0-3.0-1.43","true"
"922","ImagesDirect/VR107.5.png","190","test",".","image-keyboard-response","92","112051","0.0-3.0-1.44","true"
"1071","ImagesSoccer/VR95.png","188","test",",","image-keyboard-response","94","113625","0.0-3.0-1.45","true"
"1076","ImagesTennis/TR110.png","190","test",".","image-keyboard-response","96","115212","0.0-3.0-1.46","true"
"2630","ImagesSoccer/VL102.5.png","188","test",",","image-keyboard-response","98","118346","0.0-3.0-1.47","true"
"1373","ImagesDirect/VL90.png","190","test",".","image-keyboard-response","100","120225","0.0-3.0-1.48","true"
"3481","ImagesTennis/TR105.png","190","test",".","image-keyboard-response","102","124209","0.0-3.0-1.49","true"
"1177","ImagesTennis/TL107.5.png","188","test",",","image-keyboard-response","104","125892","0.0-3.0-1.50","true"
"843","ImagesDirect/VR102.5.png","190","test",".","image-keyboard-response","106","127238","0.0-3.0-1.51","true"
