rt;stimulus;key_press;test_part;correct_response;trial_type;trial_index;time_elapsed;internal_node_id;correct
60535;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;4;117311;0.0-3.0-1.0;true
5458;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;6;123273;0.0-3.0-1.1;true
8320;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;8;132097;0.0-3.0-1.2;true
8081;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;10;140681;0.0-3.0-1.3;true
4453;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;12;145638;0.0-3.0-1.4;true
3921;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;14;150061;0.0-3.0-1.5;true
2475;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;16;153040;0.0-3.0-1.6;true
3967;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;18;157509;0.0-3.0-1.7;true
3071;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;20;161082;0.0-3.0-1.8;true
5665;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;22;167250;0.0-3.0-1.9;true
6927;ImagesCoins/10L97.5.png;188;test;.;image-keyboard-response;24;174682;0.0-3.0-1.10;false
4658;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;26;179844;0.0-3.0-1.11;true
4520;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;28;184868;0.0-3.0-1.12;true
2249;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;30;187623;0.0-3.0-1.13;true
3056;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;32;191180;0.0-3.0-1.14;true
4800;ImagesCoins/10L100.png;190;test;.;image-keyboard-response;34;196483;0.0-3.0-1.15;true
6606;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;36;203592;0.0-3.0-1.16;true
4435;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;38;208530;0.0-3.0-1.17;true
3278;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;40;212312;0.0-3.0-1.18;true
2042;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;42;214857;0.0-3.0-1.19;true
7159;ImagesCoins/10R100.png;188;test;.;image-keyboard-response;44;222519;0.0-3.0-1.20;false
9771;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;46;232796;0.0-3.0-1.21;true
2810;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;48;236110;0.0-3.0-1.22;true
2664;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;50;239280;0.0-3.0-1.23;false
2776;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;52;242559;0.0-3.0-1.24;true
3579;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;54;246640;0.0-3.0-1.25;true
3626;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;56;250770;0.0-3.0-1.26;true
2053;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;58;253325;0.0-3.0-1.27;true
2099;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;60;255947;0.0-3.0-1.28;true
1894;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;62;258343;0.0-3.0-1.29;true
3278;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;64;262125;0.0-3.0-1.30;true
9749;ImagesCoins/10R97.5.png;190;test;,;image-keyboard-response;66;272376;0.0-3.0-1.31;false
1828;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;68;274708;0.0-3.0-1.32;true
1808;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;70;277021;0.0-3.0-1.33;true
2275;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;72;279801;0.0-3.0-1.34;true
4365;ImagesCoins/10L97.5.png;188;test;.;image-keyboard-response;74;284670;0.0-3.0-1.35;false
2723;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;76;287896;0.0-3.0-1.36;true
1543;ImagesCoins/10L97.5.png;190;test;.;image-keyboard-response;78;289941;0.0-3.0-1.37;true
1753;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;80;292198;0.0-3.0-1.38;true
1500;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;82;294199;0.0-3.0-1.39;true
4285;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;84;298988;0.0-3.0-1.40;true
891;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;86;300382;0.0-3.0-1.41;true
3027;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;88;303913;0.0-3.0-1.42;true
9445;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;90;313861;0.0-3.0-1.43;true
1181;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;92;315546;0.0-3.0-1.44;true
2036;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;94;318085;0.0-3.0-1.45;true
1543;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;96;320130;0.0-3.0-1.46;true
1870;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;98;322502;0.0-3.0-1.47;true
2347;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;100;325355;0.0-3.0-1.48;true
1877;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;102;327734;0.0-3.0-1.49;true
2302;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;104;330540;0.0-3.0-1.50;true
1773;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;106;332818;0.0-3.0-1.51;true
2633;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;108;335952;0.0-3.0-1.52;false
1598;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;110;338055;0.0-3.0-1.53;true
1192;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;112;339750;0.0-3.0-1.54;true
967;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;114;341220;0.0-3.0-1.55;true
2167;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;116;343890;0.0-3.0-1.56;true
947;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;118;345342;0.0-3.0-1.57;true
1981;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;120;347825;0.0-3.0-1.58;true
4562;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;122;352890;0.0-3.0-1.59;true
1923;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;124;355317;0.0-3.0-1.60;true
1873;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;126;357694;0.0-3.0-1.61;true
4401;ImagesCoins/10L97.5.png;188;test;.;image-keyboard-response;128;362597;0.0-3.0-1.62;false
2178;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;130;365281;0.0-3.0-1.63;true
6119;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;132;371903;0.0-3.0-1.64;true
1232;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;134;373637;0.0-3.0-1.65;true
2038;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;136;376178;0.0-3.0-1.66;true
2230;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;138;378912;0.0-3.0-1.67;true
1247;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;140;380662;0.0-3.0-1.68;true
2241;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;142;383405;0.0-3.0-1.69;true
3735;ImagesCoins/10L100.png;190;test;.;image-keyboard-response;144;387644;0.0-3.0-1.70;true
1836;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;146;389985;0.0-3.0-1.71;true
1188;ImagesCoins/10L110.png;188;test;,;image-keyboard-response;148;391678;0.0-3.0-1.72;true
1573;ImagesCoins/10R90.png;188;test;,;image-keyboard-response;150;393753;0.0-3.0-1.73;true
2668;ImagesCoins/10R102.5.png;190;test;.;image-keyboard-response;152;396924;0.0-3.0-1.74;true
1675;ImagesCoins/10R95.png;188;test;,;image-keyboard-response;154;399101;0.0-3.0-1.75;true
1207;ImagesCoins/10L102.5.png;188;test;,;image-keyboard-response;156;400813;0.0-3.0-1.76;true
2254;ImagesCoins/10L100.png;188;test;.;image-keyboard-response;158;403570;0.0-3.0-1.77;false
819;ImagesCoins/10L107.5.png;188;test;,;image-keyboard-response;160;404894;0.0-3.0-1.78;true
2105;ImagesCoins/10R97.5.png;188;test;,;image-keyboard-response;162;407500;0.0-3.0-1.79;true
1786;ImagesCoins/10L90.png;190;test;.;image-keyboard-response;164;409794;0.0-3.0-1.80;true
1557;ImagesCoins/10R100.png;190;test;.;image-keyboard-response;166;411855;0.0-3.0-1.81;true
1521;ImagesCoins/10L97.5.png;190;test;.;image-keyboard-response;168;413880;0.0-3.0-1.82;true
916;ImagesCoins/10R105.png;190;test;.;image-keyboard-response;170;415301;0.0-3.0-1.83;true
1326;ImagesCoins/10L105.png;188;test;,;image-keyboard-response;172;417131;0.0-3.0-1.84;true
1816;ImagesCoins/10R107.5.png;190;test;.;image-keyboard-response;174;419448;0.0-3.0-1.85;true
2497;ImagesCoins/10L92.5.png;190;test;.;image-keyboard-response;176;422448;0.0-3.0-1.86;true
2393;ImagesCoins/10L95.png;190;test;.;image-keyboard-response;178;425344;0.0-3.0-1.87;true
2148;ImagesCoins/10R92.5.png;188;test;,;image-keyboard-response;180;427995;0.0-3.0-1.88;true
1332;ImagesCoins/10R110.png;190;test;.;image-keyboard-response;182;429828;0.0-3.0-1.89;true
6918;ImagesSoccer/VL100.png;188;test;.;image-keyboard-response;184;437249;0.0-4.0-1.0;false
2566;ImagesTennis/TR95.png;188;test;,;image-keyboard-response;186;440317;0.0-4.0-1.1;true
3229;ImagesSoccer/VR105.png;190;test;.;image-keyboard-response;188;444048;0.0-4.0-1.2;true
1995;ImagesSoccer/VR90.png;188;test;,;image-keyboard-response;190;446546;0.0-4.0-1.3;true
3370;ImagesTennis/TL107.5.png;188;test;,;image-keyboard-response;192;450420;0.0-4.0-1.4;true
2259;ImagesSoccer/VL90.png;190;test;.;image-keyboard-response;194;453182;0.0-4.0-1.5;true
3504;ImagesDirect/VL107.5.png;188;test;,;image-keyboard-response;196;457188;0.0-4.0-1.6;true
3482;ImagesDirect/VR92.5.png;188;test;,;image-keyboard-response;198;461174;0.0-4.0-1.7;true
1894;ImagesSoccer/VL92.5.png;190;test;.;image-keyboard-response;200;463571;0.0-4.0-1.8;true
1365;ImagesSoccer/VR107.5.png;190;test;.;image-keyboard-response;202;465441;0.0-4.0-1.9;true
1782;ImagesDirect/VL95.png;190;test;.;image-keyboard-response;204;467726;0.0-4.0-1.10;true
