"rt","stimulus","key_press","test_part","correct_response","trial_type","trial_index","time_elapsed","internal_node_id","correct"
"13247","ImagesCoins/10R100.png","190","test",".","image-keyboard-response","4","64345","0.0-3.0-1.0","true"
"4381","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","6","69243","0.0-3.0-1.1","true"
"5097","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","8","74868","0.0-3.0-1.2","true"
"4106","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","10","79483","0.0-3.0-1.3","true"
"1872","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","12","81865","0.0-3.0-1.4","true"
"2521","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","14","84915","0.0-3.0-1.5","false"
"1260","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","16","86699","0.0-3.0-1.6","true"
"2285","ImagesCoins/10L97.5.png","188","test",".","image-keyboard-response","18","89496","0.0-3.0-1.7","false"
"4901","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","20","94904","0.0-3.0-1.8","true"
"6071","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","22","101512","0.0-3.0-1.9","true"
"2596","ImagesCoins/10L92.5.png","190","test",".","image-keyboard-response","24","104629","0.0-3.0-1.10","true"
"1434","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","26","106580","0.0-3.0-1.11","true"
"1156","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","28","108256","0.0-3.0-1.12","true"
"1796","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","30","110565","0.0-3.0-1.13","true"
"2233","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","32","113318","0.0-3.0-1.14","true"
"3489","ImagesCoins/10R95.png","188","test",",","image-keyboard-response","34","117327","0.0-3.0-1.15","true"
"1345","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","36","119187","0.0-3.0-1.16","true"
"1197","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","38","120900","0.0-3.0-1.17","true"
"1234","ImagesCoins/10R110.png","190","test",".","image-keyboard-response","40","122644","0.0-3.0-1.18","true"
"1061","ImagesCoins/10R92.5.png","188","test",",","image-keyboard-response","42","124231","0.0-3.0-1.19","true"
"1147","ImagesCoins/10R107.5.png","190","test",".","image-keyboard-response","44","125911","0.0-3.0-1.20","true"
"980","ImagesCoins/10L102.5.png","188","test",",","image-keyboard-response","46","127416","0.0-3.0-1.21","true"
"897","ImagesCoins/10L105.png","188","test",",","image-keyboard-response","48","128819","0.0-3.0-1.22","true"
"997","ImagesCoins/10R105.png","190","test",".","image-keyboard-response","50","130334","0.0-3.0-1.23","true"
"677","ImagesCoins/10L110.png","188","test",",","image-keyboard-response","52","131532","0.0-3.0-1.24","true"
"1041","ImagesCoins/10L90.png","190","test",".","image-keyboard-response","54","133086","0.0-3.0-1.25","true"
"1540","ImagesCoins/10L95.png","190","test",".","image-keyboard-response","56","135159","0.0-3.0-1.26","true"
"2874","ImagesCoins/10R102.5.png","190","test",".","image-keyboard-response","58","138561","0.0-3.0-1.27","true"
"627","ImagesCoins/10L107.5.png","188","test",",","image-keyboard-response","60","139712","0.0-3.0-1.28","true"
"1308","ImagesCoins/10R97.5.png","188","test",",","image-keyboard-response","62","141545","0.0-3.0-1.29","true"
"681","ImagesCoins/10L97.5.png","188","test",".","image-keyboard-response","64","142766","0.0-3.0-1.30","false"
"797","ImagesCoins/10R90.png","188","test",",","image-keyboard-response","66","144066","0.0-3.0-1.31","true"
"1361","ImagesCoins/10L100.png","188","test",".","image-keyboard-response","68","145946","0.0-3.0-1.32","false"
